writer, therapist, activist	4		
Director, 'Canary in a Coal Mine'	1		
Flight attendant and writer	1		
Music fanatic, surfer and culture enthusiast	2		
Blogger, www.lindleypless.com	1		
Travel bloggers at www.wanderrlust.com	2		
While the character of Tunisian society and culture has much to celebrate with its success, including just-completed peaceful elections that favored the main secular party, there is another factor: the absence of outside intervention, particularly from the West.	1		
Novelist, journalist, mental-health activist	6		
Editor, Hideaway Report	11		
Sex Therapist and Author of The New Monogamy	17		
Allen Frances MD is Professor Emeritus of Psychiatry and forme...	21		
Author, TV writer	1		
Co-founder, faircompanies.com	11		
Professor, Journalism, Indiana University-Indianapolis	2		
Researcher @UCLA, Child Development Expert @Common Sense Media...	7		
Author, Blogger and Parenting/Lifestyle Humorist http://www.Sa...	5		
Empowering 120+ million monthly travelers to find their ideal ...	30		
Sufi teacher and author	1		
Author, comedy writer, mental health advocate	1		
World-renowned holistic reflexologist and life wellness coach,...	1		
Freelance travel writer	6		
Publisher, UrbanMommies.com and UrbanDaddies.com	3		
Author/Marketer	1		
Author and former CEO	4		
Educator and Cultural Commentator	1		
Documentary Filmmaker; Director and Producer, 'ESCAPE FIRE: Th...	1		
"Author, \"Cures from the Kitchen\""	1		
Contributor, Washington Blade	1		
The Humor Code	1		
Author, Owner, AG Designs	3		
Christina Rasmussen is the author of Second Firsts: Live, Laug...	2		
Founder of Orthohealing Center and The Orthobiologic Institute...	2		
Storyteller, director and foodie since age five.	1		
Drag Husband of Drag Queen Vivian Von Brokenhymen	4		
Writer, author, maker and co-founder of Slow Family Living	4		
Media Expert, Author, Entrepreneur	2		
Editor-in-Chief, Beso.com	1		
Director for Education and Skills, OECD	2		
Founder & CEO of The Mom Complex	3		
Memoir and essay writer striving to maintain sanity, humor and...	1		
Director, screenwriter, author	1		
Writer, Conservationist and Concerned Citizen of the Planet	1		
Researcher, Photographer, Medical Anthropologist	1		
Artist and Media Rise Festival Speaker	1		
Guest writer	1		
Inspired Homes for Men	2		
"I'm not even talking about \"life\" messes (finding a job, getting married, etc.) but physical messes. This is my grandmother's generation's nightmare."	1		
Human Resource Thought leader	1		
Freelance writer, blogger at Zulkey.com	2		
Publisher, Tidbits	2		
Student, Santa Barbara City College	1		
Founder of morphmom.com	2		
Partner and Senior Trainer, The Potential Project	1		
reporter and author	11		
Professional psychologist, motivational writer	17		
Author, writer and expert witness on defamation	1		
LearnVest is a program for your money.	63		
Founder and executive chairman of the nation branding and glob...	1		
The definitive guide to the world’s wondrous and curious places	1		
Editorial Director of the Eckhart Tolle Huffington Post Channel	11		
Author, 'Dubai Wives'	1		
Founder, Vets Helping Heroes	1		
Author House of Cards & All I Can Handle	4		
Executive Director, Ohio Environmental Council	2		
Novelist, poet, memoirist and playwright.	37		
CEO, Gay Men's Health Crisis (GMHC)	2		
Writer, Designer, Lecturer	7		
Freelance Writer, Breast Cancer Survivor and Activist	12		
Spouse Calls, Stars and Stripes	1		
Executive Director, Public Health Advocates	1		
Associate Director, Northstar Research Partners	1		
Associate Professor, Department of Hematology Oncology, Northw...	1		
Writer; comic book creator; profiled in MTV's 'World of Jenks'	1		
Comedienne, Creator of the Blonde Logic Blog, kendracunningham...	1		
Medical Director, Breast and Ovarian Cancer Prevention Program...	1		
Writer and actress	1		
Digital Storyteller	1		
Independent TV & Radio Host, ex-BBC & Al Jazeera	1		
The best New York has to offer	2		
Model and actor	1		
Hawaii Writer & Blogger	2		
LGBT flirting and dating expert; founder, OneGoodLove.com	1		
Co-founder of Healing Hotels of the World	1		
Speech-language therapist, Child Mind Institute	1		
Chicago-based writer	1		
Co-CEO, Teach For America	1		
MotherWoman supports and empowers mothers.	9		
Chief Disruption Officer	2		
Director of Family Services, Center for Motivation and Change	3		
RN	1		
National Apartment Association’s Staff Writer and Manager of P...	1		
Founder and president, charity: water	1		
Carlota Zimmerman, J.D., Success Strategist	1		
Roving Communications Officer, International Medical Corps	1		
Freelance Writer and Editor	14		
Deputy Editor, MediaPost	15		
Fit-preneur, creator of Stacy's Bootcamp and The Body Mind Pro...	10		
Emmy Nominated TV host, producer, writer, amateur limoncello m...	4		
Blogger, Dooce.com	1		
President and CEO of InvigorateNOW, social entrepreneur	1		
Writer & Television/Radio Commentator	3		
New York-based comedian	2		
Make-up and hair artist	1		
Dr. Isaac Eliaz is a respected clinical practitioner	1		
Author, 'On Second Thought: Outsmarting Your Mind's Hard-Wired...	7		
you should you chose to be my friend and come over to my house for dinner or sleepovers.	1		
Actor	1		
Writer, cartoonist performer	2		
Writer, mother, speaker, Eating Disorder Activist	1		
Best Selling Author // Coach & Founder, Second Story Writer's ...	1		
Co-founder and CEO, Hark	1		
Co-host, 'Derek and Romaine' on SiriusXM OutQ 109; author, 'Wh...	1		
"Author, \"The Evolution of a Corporate Idealist: When Girl Meet..."	1		
Investigative journalist, founder of The MauiIndependent.org a...	1		
Blogger, The Divine Secrets Of A Domestic Diva	2		
Corporate Strategy Advisor; Author, The Big Pivot (co-author G...	1		
Entrepreneur, Author | Founder of SHADOKA and other companies....	9		
CEO, Brain Resource	1		
Nationally syndicated financial columnist, author	8		
CEO, Dress for Success Worldwide	1		
Journalist, Filmmaker, Yoga Teacher	1		
Four-time Olympic gold medalist	1		
Correspondent, HuffPost Live	12		
Songwriter, Speaker, founder of SongwritingWith:Soldiers	1		
Author & Activist	1		
TV producer and writer	1		
Chief Content Marketer and Digital Strategist	4		
Founder, 49 prince street; Co-founder, Oceans 5, Energy Option...	1		
Webmaster at CodyBrotter.com	1		
A civil trial lawyer. I get to fight bullies every day.	2		
Writer, Speaker, Motivator and believer in all things possible	2		
Founder and Executive Director of the NEC Society	1		
National Director of Policy and Advocacy, U.S. Pain Foundation	1		
Geriatrician, neuroscientist, and Founding Executive Director ...	1		
Psychologist, and Co-Developer of Acceptance and Commitment Th...	2		
Financial and securities expert	1		
National Award-winning Columnist; Author	4		
Konsuke Matsushita Professor of Leadership, Harvard Business S...	1		
Head of the family law practice at Schepisi & McLaughlin, P.A	5		
Activist, Artist, Author, Founder of iGiveTrees.com	1		
Founder, Podcast Host, Father	5		
Writer, Editor, Mom	6		
Blitzing with high glamour, drag irreverence, danceable beats,...	2		
iLoveInns.com	23		
President and COO, Women for Women International	1		
Michael Ardan is a designer and art director living in New Yor...	1		
The World Wine Guys	11		
Fashion Editor, The Huffington Post	2		
IAC Certified Master Coach, Fearless Living Master Coach, Ment...	7		
Statistician and health economist for the United Nations; Teac...	5		
Professional Counselor/Behavior Analysis	1		
Founder and editor, LatinFlyer.com	9		
iOS software developer, The Huffington Post	1		
3-time cancer survivor; Founder, Cuck Fancer.	3		
Writer, Editor	2		
Life Coach, Speaker, Writer, Survivor	1		
The Foot Whisperer	1		
Adventure hiker and amateur photographer blended with a bit of...	6		
Social media and brand strategist	1		
Author, 'Contracted: America's Secret Warriors'	2		
Founder, Holidays for Humanity	1		
MD, PhD, Author, From Detached Concern to Empathy, Associate P...	1		
Managing Editor, Trip.com	13		
Chief Storyteller @Storytellers for Good	1		
Artist; Global Travel Writer; Author, 'Without a Spare'	8		
Author, Arctic National Wildlife Refuge: Seasons of Life and Land	2		
Practicing emergency physician; Member, CrossFit staff; Owner,...	1		
Contributing Writer & Editor	1		
Writer, mother and sleepless lady	5		
Work-life strategy and employee engagement expert	1		
Student at Tulane University	1		
Former MLB Executive	1		
Macmillan Publishers, Quick and Dirty Tips, Mighty  Mommy	1		
Author, The Winter of Our Disconnect	2		
Co-founder, Feel More Better	1		
Orthopaedic surgeon specializing in Sports Medicine	3		
writer/recording artist/filmmaker	3		
Writer and Sociologist	1		
Spiritual Entrepreneur and Publisher	1		
Philadelphia-based author of America Bowl	1		
Activist, Advocate and Author.	4		
Human Resources consultant	1		
Seattle Police Chief (Ret.) and Author	1		
Author, blogger, podcast host	3		
Nude Recreation Specialist Owner Terra Cotta Inn Clothing Opti...	18		
NYU professor, author, mothering21.com	1		
Tech Consultant	1		
Author, 'Saving Each Other'	1		
Managing Editor, FindtheRightJob.com	2		
Professor of Communication & American Studies	4		
De-cluttering expert	6		
Editor, BurgerBusiness.com	45		
Co-founding partner, HATCHEDit.com	1		
I am a Holistic Radiologist and Certified Energy Health Practi...	1		
Translator, writer, blogger, French prof.	1		
Executive Vice President, State Street Corporation	1		
Registered Dietitian, Author, and Co-Founder of AppforHealth.com	5		
Author of 'Little Winners: Inside the World of the Child Sport...	1		
Physician and founder of nonprofit, Music for Autism	2		
Foreign Registered Lawyer, (California, USA) at Oldham, Li & Nie	8		
Founder, Tell Another Mom	3		
Former Army doctor and psychiatrist	2		
Founding Managing Director, Berklee Institute for Creative Ent...	1		
Founder and author of the blog, For All Momkind	1		
Executive Director of Color Of Change	2		
Registered Dietitian	3		
Associate Director, Center for Excellence in Primary Care, UCSF	1		
Editor-in-Chief, ELLE	1		
Dermatologist, Clinical Researcher, and Expert on Treating Ski...	2		
pairs of genes.	1		
Professor, School of Earth and Space Exploration at Arizona St...	4		
Mississippi Epidemiologist and Social Justice Activist, with v...	1		
Travelers in search of the world's 'Supergays,' blogging at Ou...	1		
Discerner of Meaning & Sleuther of Hidden Connection	4		
Founder, Sean's Last Wish Foundation; advocate for LGBT rights...	1		
Professor of Theater, Ursinus College	8		
Photojournalist	2		
WealthySingleMommy.com	19		
CEO of Steinberg Sports & Entertainment	3		
Humanity for iPad - An interactive documentary for your iPad	5		
Senior Minister, Judson Memorial Church, Judson.org	1		
Founder and Editor in Chief, EnlightenNext magazine	4		
Digital Media Fellow, Columbia Journalism School	1		
Head of Growth at Coach, formerly Co-Founder at BRB	3		
Director, 92nd Street Y Camp Program	1		
Author of Where Am I Wearing/Eating, Co-founder of The Facing ...	1		
Intuitive Coach and Mentor	13		
Director, DC Social Innovation Project	1		
Teaching a people's history	1		
CBS news correspondent	1		
Diamond Industry Veteran	1		
Materials Scientist; Author 'Newton's Football'; Host, Science...	1		
Men's Coach, Authentic Communication Expert	1		
Playwright, actor, educator	1		
Author, women's fiction, latest release It's Got to Be Perfect...	1		
Author, The Breakup Bible	3		
Airline passenger rights advocate.	5		
Arts blogger, Publisher of Trouvaillesdujour	8		
Long time Huff Post Contributor for Entertainment, Travel, Lif...	17		
Nutritionist, author, chef	12		
author, blogger (whendidigetlikethis.com)	1		
Parenting expert, published author, licensed therapist, and ce...	3		
Co-Founder, Organic Authority, Inc	28		
Foreign correspondent.	1		
Author, Simplicity Parenting	1		
President & CEO of the U.S. Fund for UNICEF	2		
Director of the Harvard Environmental Economics Program	3		
Licensed Clinical Social Worker; Psychotherapist	3		
Gallatin School of Individualized Study at NYU	8		
Attorney	11		
Daniel R. Schwarz is Frederic J. Whiton Professor of English L...	1		
Wedding Jewelry Expert and Designer	2		
NYC based psychotherapist and expert on relationship conflict ...	6		
Editor-In-Chief of The Kay Days	7		
Human Rights Lawyer & Grassroots Activist	2		
Zester Daily: The culture of food and drink.	54		
Medical Director of Manhattan Physical Medicine and Rehabilita...	3		
Screenwriter & Pop Culture Enthusiast	2		
Surfer, surfboard shaper and writer	1		
Airbrush MAC makeup artist	1		
AYA Cancer/Caregiver Advocate	5		
The wedding magazine for traveling couples	10		
Peripatetic lover and poet in the mold of Lord Byron	1		
mother, blogger, comedy club owner	13		
Founder, Trink Fitness; Director of Training, Peak Performance	1		
Outdoors Associate Director, Sierra Club | Founder & Chair, Ou...	1		
WNBA Player and Olympic Gold Medalist	1		
Music and brain scientist turned writer, editor, designer, con...	3		
Author, grief and loss specialist	3		
"Psychotherapist and bestselling author of \"Deeper Dating: How ..."	1		
Associate Professor of Management	5		
Founder of Pittsburgh Lesbian Correspondents and the #AMPLIFY ...	3		
Founder of Celtel, B Leader	1		
Founder: JGrill Media, Senior Advisor: Parris Communications, ...	2		
"Author, 'Fresh From the Farm: A Year of Recipes and Stories\""	1		
Director, Metro Behavioral Health Eating Disorders Centers; Co...	1		
The Leadership Whisperer	2		
Writer, Book Lover and Advertising Account Manager	1		
Writer and blogger, GoodDayRegularPeople.com	5		
Best selling Author, Speaker, Coach, and Mojo Maker	1		
Author, Speaker and Award-Winning Writer	1		
Author, Happiness Engineer & Personal Growth consultant creati...	7		
Pretend writer. Pretend actor. Pretend father. Pretend person.	5		
Student newspaper, Penn State University	1		
Founder & Executive Director of MadeSafe.org America's only no...	6		
President of Oglethorpe University, Atlanta, Georgia	2		
Award-winning author, social commentator, professor, activist,...	4		
Founder and CEO of ZocDoc	1		
Columnist, PsychologyToday.com and The Fiscal Times	1		
Owner, Pame Designs	4		
Founder of Mama Glow, author of Mama Glow: A Hip Guide to Your...	3		
Writer, journalist; Author, 'L', 'Selfishness'	1		
Author, humorist and screenwriter	2		
Founder of the Youth Wellness Network, Hay House Author, Inspi...	4		
Queer. Vegan. Liberal.	2		
Developer, Restful Insomnia	2		
SVP, U.S. Programs & Advocacy, Save the Children and President...	2		
Prof; Econ & Law, UMKC. Financial regulator. White-collar crim...	2		
Certified Life Coach/Relationships	1		
Senior Fellow, Georgetown Public Policy Institute	2		
Technology Executive	2		
Chief Digital Evangelist, Salesforce	11		
Climatologist and Adjunct Professor, Columbia University Earth...	2		
Working Mom, SVP @InkHousePR, blogger, Brit in the USA. Happie...	5		
Director of Science Outreach, The Rockefeller University; meta...	1		
Writer. Comedian. Vagabond.	2		
Documentary producer, blogger, phonographer	1		
Graduate student, Media, Culture, and Communication	1		
Author, journalist	1		
Program Manager at iCan House	3		
Certified Wedding Consultant in NYC servicing the North and So...	4		
Writer, vodka enthusiast and future wife of Bon Iver	3		
Executive Director, Project Coyote	1		
Immigration Lawyer with Larlee Rosenberg, Barristers & Solicit...	1		
Executive Coach & Leadership Consultant	7		
Co-founder of FertilityIQ	2		
2Sense-LA.com	1		
Journalist who writes about culture, music, and the environment	1		
J.J. Colagrande is a Miami based professor and author of Decò ...	2		
Chef and Author of Exotic Table: Flavors, Inspiration, and Rec...	1		
Dedicated to spreading the cause of animal rescue, and stoppin...	3		
TV news reporter, blogger, wife, mom	1		
Editor, HuffPost Italy	1		
Lawyer, Supreme Court of Tunisia.	1		
Jose Martinez is a Los Angeles based journalist with his hand ...	1		
Author of Fire Monks: Zen Mind Meets Wildfire	3		
Author; Natural Health Expert	15		
Speaker, writer, soprano and mom; founder, Human Workplace	18		
The James Jay Dudley Luce Foundation Supporting Young Global L...	5		
Registered Dietitian Nutritionist. Speaker. Author. Founder of...	13		
Professor, conservation biologist (www.oasis-earth.com)	1		
President, Just Marry! and National Wedding Expert for Perfect...	7		
Mama, Wife, Yogi, Co-Founder of Positively Positive. Living Ho...	2		
co-author, How Will You Measure Your Life?	1		
Professor of Neurosurgery, Stanford University School of Medic...	15		
Senior Scholar, Dean Institute for Corporate Governance and In...	5		
Culture & Travel Writer	2		
Soup Addict	4		
Travel trend expert, Orbitz.com Senior Editor	6		
Christian theist	8		
Clinical psychologist, meditation teacher and author	31		
Board-certified radiologist; Author, 'A World Without Cancer,'...	4		
Pastor, Teacher and Writer	1		
Real Housewife of Miami	1		
WEDAWAYS Founder	15		
"Cartoonist for The New Yorker, Co-creator of \"Gosling and Book..."	2		
President & CEO, World Resources Institute	1		
Inventor of Afformations; founder of Power Habits Academy, Pow...	3		
Senior Editor, Big News & Live Events, The Huffington Post	5		
Filmmaker, photographer, and writer - 8x Cancer Survivor	3		
Producer extraordinaire (Ramone) and acclaimed singer-songwrit...	3		
Principal, The Charisse Amanda Group	2		
Troop Leader of Love for LeagueofAdventurousSingles.com	3		
Public Voices Fellow, The OpEd Project; Senior Writer, Executi...	2		
Co-founder and Director of Publishing, Astor & Lenox	1		
PR guru; Vice Chairman, Reputation.com; founder, FifteenMinute...	3		
Father and blogger, Parenting Boys Raising Men	1		
Owner, Swellegant Events www.natalievishny.com	2		
Creator of AskDearLove.com, Relationship Expert, Certified Lif...	2		
Author, Quirkyalone, Founder, Tango Adventures in Buenos Aires	4		
Shoptiques.com lets you shop over 5,000 of the world's best bo...	5		
National Geographic Explorer-in-Residence and Director of the ...	1		
Housekeeper, Hyatt Andaz	1		
Author/host, Hiding in the Bathroom; Founder, Women Online/The...	1		
Writer, blogger and entrepreneur who unapologetically puts fam...	4		
Empowering Neurologist, New York Times #1 Bestselling Author	2		
Freelance writer and author	3		
Professor of Management, EDHEC Business School	1		
Chief Digital Officer, IMS Health	3		
retired FBI Special Agent and former Minneapolis Division lega...	1		
Author of Dancing with Fire: A Mindful Way to Loving Relations...	3		
Model, Actor, Activist, Mentor and Executive Producer of The Face	3		
Senior curator of Decorative Arts, American Painting and Sculp...	2		
Travel Editor, Westchester Guardian, www.barbarabartonsloane.com	29		
Emmy-winning writer, best-selling author, first-class second-g...	5		
Co-Founder, ServiceSpace.org	3		
Founder and CEO, Scratch Weddings	1		
Professor at the University of Pennsylvania	1		
CEO & Founder of Dream University	10		
Assistant Professor, University of Sydney	2		
Author / Journalist	1		
Freelance Editor and Writer	1		
Fields of Cake	1		
Online Marketing/Digital Content Strategist	1		
Author; Resident Scholar, Women's Studies Research Center, Bra...	5		
Journalist, Cook, and Author of 'The Yellow Table'	4		
Mother, writer, social worker. carlanaumburg.com	5		
Owner, Kara Wily Pilates	1		
Assistant Secretary for Public and Intergovernmental Affairs	1		
home to the first architecture, design and art publication	2		
President Emeritus, FHI 360 in Research Triangle Park	1		
blogger at The ABCD's of Cooking / podcaster at BlogTalkRadio	4		
Corporate Vice President and Chief Medical Officer, Bausch + Lomb	1		
Child and Adolescent Psychotherapist and Author	12		
Transgender blogger and activist	1		
Contributing Editor, Kveller.com	1		
Writer, pundit, analyst and kibitzer. For more information vis...	5		
Chef, Author, Political Gadabout	1		
Best-selling Author, Blogger & Motivational Speaker	1		
Best selling author, podcaster and traveler	7		
Co-Founders, Zady	1		
Essayist, Blogger	1		
Psychotherapist, Austin, Texas	1		
Author, 'Medicare Meltdown,' 'The Battle Over Health Care,' 'T...	1		
Executive Vice President, James Beard Foundation	1		
Writer + Editor	1		
Lawyer, activist, talk show host, brother of Dallas Mavericks ...	1		
Holistic Women's Health Psychiatry, NYC	3		
Wife, mama, author, humorist.	6		
Founder, SeedTime.com	2		
Managing Director and CEO, Tech Mahindra Ltd.	1		
ARVD/C Youth Society	3		
Presentation Coach	4		
Artist, Composer	3		
"Meanwhile, as Xin Chunying writes from Beijing, China is also seeking to establish the rule of law through steadily boosting the role of the National People's Congress. While stifling dissent, China's President Xi is taking on both \"tigers and flies\" in his no-holds-barred assault from the top down on corruption."	1		
"Last week Japan's former defense chief Yuriko Koike wrote from Tokyo that Japan's constitutional restrictions on using force have prevented it from taking action against ISIS, and argues that that must change. Writing from Beirut, Jordanian analyst Rami Khouri has political misgivings about official support across the Arab world for the anti-ISIS coalition when the public is not consulted. From Amman, WorldPost Middle East Correspondent Sophia Jones reports both on the massive protests against ISIS and on the undercurrent of opposition in Jordan that believes the fight against ISIS \"is not our war.\" (continued)"	1		
Dr. Karen Becker	57		
Mystic, Yogi and Founder, Isha Foundation	18		
Award-winning architect and interior designer	3		
Author and sacred activist	1		
Vice President for International Policy, Wildlife Conservation...	1		
President, Compassion & Choices	6		
Chief Correspondent, Inside Edition; Author and Attorney	11		
Sass & Sensibility	5		
Voices Staff Writer, The Huffington Post	3		
Editor, AfterEllen.com	2		
Emmy Award-winning comedian	1		
Professor of Ecology and Evolutionary Biology and the Institut...	1		
Signature Travel Network	16		
especially in the U.S. My British heritage has certainly given me an awareness of history, roots, authenticity and an appreciation to detail.	1		
Director of Research and Communications, Funders for LGBTQ Issues	1		
President, Total Attorneys	3		
Travel writer/author & photographer	4		
International bestselling Book Author, Storyteller, Philosophe...	21		
Founder and CEO, Lithe Method and FitHipHealthy.com, Eternal C...	4		
Editorial Director at Traveler's Joy, the largest honeymoon re...	4		
"Founder of Nalini Method, NaliniKIDS and author of \"The Nalini..."	17		
Founder, The Connectome	2		
Director of Business Development, Red Carpet VIP	1		
Executive secretary treasurer, Michigan Regional Council of Ca...	1		
Chef, TV host	1		
Writer, researcher and digital marketing expert	1		
Author of The Transcendental Meditation Technique and the J...	2		
"Writer, teacher, producer of documentary series, \"Digging Detr..."	2		
Amazon.com; Founder, Clipboard+	1		
An Ordinary Girl, Living An Extraordinary Life	2		
Student and Campus Editor-at-Large, Pace University	1		
CEO in the Healthcare Education Industry	1		
Corporate Trainer / Executive Coach	1		
"\"It feels like a rollercoaster and you're going to get to the end of the line, it's going to feel like it's closed, or you're not tall enough,\" said Ben Moore."	1		
Co-founder of UpTake.com	1		
Founder, MyBrownBaby.com	2		
Substance abuse counselor; activist; author, 'Reclaim Your Lif...	13		
Author of Verbal First Aid, Psychotherapist, and Classical Hom...	6		
Travel writer, blogger, published author, and tourism evangeli...	9		
Author of FLY SOLO & Body, Mind, and Solo, founder jetsetmama....	8		
Writer, Reader and Defender of Unicorns	1		
Founder, The Emily Shane Foundation	1		
Blogger + Mom of twins; Author, public relations expert, socia...	9		
while away!	1		
Creative producer and founder of New Minds Studio	2		
Consumer advocate, lawyer and author	1		
Professional experience collector	2		
Theater Writer	1		
Editor-in-Chief, 'Runner’s World' Magazine	4		
Psychotherapist, Divorce Expert, Author, Founder of Collaborat...	5		
Senior Vice President for Programs & Education at the Lower Ea...	1		
Motivational Speaker, Celebrated Author, Independent Film Make...	1		
Gerontologist, trauma mental health researcher	1		
Executive Director, International Association for Indigenous A...	1		
Founder & President, Brain-Sells	2		
Exhibition Manager, Arts Writer	12		
"Founder and president of \"The Hollywood Trainer\""	1		
Relational Detective and Transformer, Attraction to Retention ...	3		
Paleo eating, CrossFit addicted, adrenaline junkie	3		
Wife, mother, student and avid social media content creator	1		
Lecturer, UCLA	2		
Health, Wellness and Fitness Consultant	11		
I provide pragmatic advice and services to entrepreneurs and s...	6		
Poet and author, 'Our Deep Gossip: Conversations With Gay Writ...	2		
President and Publisher, Tax Analysts	1		
"Certified Health Coach, author, \"Good Better Best: Simple Ways..."	1		
Epidemiologist / Data Nerd	1		
Blog coordinator, Babble.com	1		
Teacher, Mother	1		
Cultural commentator and lipstick critic	2		
Marianne Williamson is an internationally acclaimed author, le...	1		
Associate Director, NEDAP	1		
Rabbi, Author, Speaker	10		
Board-certified bariatric physician	12		
VP of Operations at ClearVoice, entrepreneur, artist manager, ...	3		
Author, Relationship Expert, Humorist, Advocate of Finding You...	5		
Marketing Manager, James Allen	1		
Writer, teacher and author, 'Much to Your Chagrin: A Memoir of...	2		
"Decorated Performance Coach, Best Selling Author of \"LIVE IT! ..."	1		
Nationally renowned pediatrician and Assistant Professor of Pe...	1		
Novelist, psychiatrist, physician	2		
Relationship Deconstruction Artist #Divorcelawyer #NYC	11		
CEO, Walk In My Closet	3		
Executive Director, Levantine Public Diplomacy	1		
Founder, ChargerGenie	1		
Writer, contributor to Boston Globe, First We Feast, Lucky Pea...	1		
Senior Partner, Chief Client Officer at Porter Novelli	1		
Professor Emeritus, Saunders College of Business, Rochester In...	5		
"Author \"Finding Work When There Are No Jobs\""	2		
Medical Director, Los Angeles County Department of Children an...	2		
Military Veteran | MBA graduate | Leadership Guru	1		
President, Charles Schwab Foundation; Senior Vice President, S...	1		
“Offred” camisole.	1		
Hand-picked deals. Expert advice.	21		
Retired Colonel in U.S. Army	3		
Editorial Director, Women's, Gilt Groupe	10		
Clinical Psychologist and author	12		
Psychologist/author Freeing Yourself from Anxiety and Freeing ...	20		
writer/life coach	3		
Writer, photographer, volunteer	12		
Director, Sierra Club, Illinois Chapter	2		
Founder, Rich, Happy & Hot B-School	2		
Clinical Psychologist, Author, and Associate Professor	6		
Author of AskYourDadBlog.com	9		
Celebrity Hair Stylist and Visual Artist	3		
Portland, Oregon Photographer, Speaker, Writer, and Vlogger	1		
Northwestern University’s leading independent online news maga...	1		
"Reporter and author of \"Vow: A Memoir of Marriage (And Other A..."	1		
Event Planner	1		
Author of The Summer of Good Intentions	4		
Author, 'The Love Wars'	4		
Political strategist	1		
Travel local.	30		
Founder and CEO, LYFE Kitchen, Retail	1		
Colleen Kelly, MD, is gastroenterologist in the Center for Wom...	1		
Founder and CEO, Miracle Messages	1		
Editor, Emory Medicine	1		
Psychiatry Clinical Fellow at Brigham and Women's Hospital	1		
Founder, Human Rights Action Center	2		
Editor, HuffPost Food	2		
Editor and Media Curator	6		
Best-selling Author/Speech & Media Coach/Playwright	1		
"To keep up with the drama as it evolves over the coming weeks, we've connected WorldPost readers directly to the daily blog of Yanis Varoufakis, the self-described \"erratic Marxist\" who is now Greece's finance minister. Writing from Athens, HuffPost Greece Editorial Director Sophia Papaioannou says Alexis Tsipras' electoral victory will give suffering Greeks \"space and time\" to address their predicament. Former Greek Prime Minister George Papandreou argues that the path forward after the election is for a national referendum on a \"Greek plan\" for reform that will bind a now polarized nation. Rena Dourou, a deputy of the victorious Syriza party, notes that the vote was as much against the corruption of the formerly ruling political parties in Greece as it was against austerity. (continued)"	1		
Author, 'Rhoda: Her First Ninety Years' and 'After Ninety: What'	2		
The Affluent Lifestyle Guide	43		
Writer, What Women Make	1		
Author, 'Eight Shifts for Wellness: Practical Transformative S...	2		
Law professor, travel guru, novelist	18		
Travel & Feature Journalist	15		
Publisher, Women's Voices, Change.org	5		
Co-founder, Voices for a Sustainable Future	1		
Posh Mom is a popular lifestyle website providing must-have in...	5		
"Author of \"She Dated the Asshats, But Married the Good Guy: Ho..."	25		
Sudden Wealth	2		
Wayne Maines is the proud father of identical twins, one a boy...	6		
COO at Exclusively Weddings	1		
"Italian delegate for \"Girls20 Summit\""	1		
Supermodel	1		
OIF Marine Corps Veteran, Information Technology Network Engin...	1		
Founder and Editor, Inside Philanthropy	3		
Television And National Public Radio Host	2		
Postdoctoral Research Scientist, Los Alamos National Laboratory	1		
Professional guesser	3		
Blogger, HowToBeADad.com	1		
Women's Health Advocate, Published Author, Founder/CEO of Eat ...	3		
YouTube Channel that features spirituality, wellness, healthy ...	16		
Fodors.com	72		
Master's Candidate at Harvard Graduate School of Education. He...	1		
"Longtime NYTimes contributor, author of national bestselling \"..."	1		
Chef, Author, Bon Vivant	1		
CEO, BeautifulPeople	1		
Director of Justice for Vets	1		
Award-winning artist	1		
Public Health Advocate, U.S. PIRG	1		
"Blogger, Author of \"Double Time: How I Survived--and Mostly Th..."	3		
Nutrition Therapist and Registered Pharmacist	2		
Writer on books, film and popular culture	1		
The Home Defenders League is a national coalition of underwate...	1		
Photographer, Speaker, Author	4		
Senior Contributors Editor, The Huffington Post	3		
Nonbinary Trans Parent Blogger at lifewithRoozle.com	2		
Television and Radio Host/Correspondent, The Women's Eye	1		
A geek with a hat; Programmer, Entrepreneur	1		
Executive Director, Aspen Global Health and Development	1		
Sr. editor: ARTPULSE Magazine, Professor of Painting: Savannah...	1		
If you love food, we're your people.	25		
Therapist and Educator specializing in a humanistic understand...	2		
Pittsburgh Divorce Attorney	1		
Social Media Strategist, Publisher & Latina Blogger	1		
Founder, PowerHouse Growers.com	4		
Journalist, advocate, and author	5		
Stand-up comic and writer of 'The Ugly Volvo' humor/parenting ...	3		
"Blogger at \"No Idea What I'm Doing: A Daddy Blog\""	2		
Author, Make Me a Mother: A Memoir	1		
Blogger, www.kellidaisy.com	1		
Dr. G is a nationally known parenting and youth development ex...	13		
Social Media and Communications Professional, Director of Grif...	2		
Chief Economist, Trulia	17		
Novelist and essayist	2		
Author of bestsellers Make Your Kid a Money Genius and Get a F...	20		
Millenial Entrepreneur, Speaker and Writer	2		
Founder and CEO, Good Clean Love	13		
Founder and Lead Trainer, Total Brain Health, leading author a...	3		
Co-founder of Archer School	1		
Attorney, QDRO expert	1		
Founder, Simply Be Good, a health & lifestyle consulting compa...	1		
Certified Marriage Coach and Founder, The Groom's List	1		
Executive Lifestyle Editor, The Huffington Post	2		
Food Writer	7		
Nutrition Counselor, Wellness and Motivation Coach	1		
Founder, CEO California Age Management Institute	1		
Writer, A Design So Vast	20		
